"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50"
"GSM21219.cel.gz",76.4166819257264,22.3356456085829,26.9921964586239,71.8393710675494,-30.3358188101082,5.77550252106491,-0.72911551851797,-0.669988070860389,13.2808867871684,2.23247338852664,0.178299094969745,5.01876501608199,-5.81136343118683,-11.678059725889,-2.17889450455076,-6.03818713374194,1.56820408242582,1.60557948390194,8.2051059708425,2.57732166190201,3.30562325646055,-7.75618564411793,5.05723402680981,-4.21441148480653,1.95411052090451,-1.31300728768351,1.94815256127512,2.92797155054591,6.71548319015664,-8.48691245249401,-4.11492743132619,0.189720834982968,1.3001494489963,1.9725146822236,-0.062114097974813,1.18115520941511,-8.96947913125769,-1.24161608383488,0.0398338111758159,0.543631114572248,5.05898021707351,3.69088135082121,-4.1603564560933,-3.60369904596338,5.30778032648156,0.569807568894618,-7.89781052733254,0.515195696226473,3.42980599739846,-1.71301717830638
"GSM21220.cel.gz",85.9848835278756,14.1598083075104,32.1266037595911,58.4977907250156,-29.9100331386977,5.93201211169207,-6.11467144576456,16.9159568589515,-14.4309532369738,-7.71765921740774,-5.20228964785986,20.4800981209322,-5.2731566605502,8.74996104180966,-4.516155667749,2.14386869308677,-2.98929669558225,5.01376205231654,-1.11434114726656,3.77565066257068,2.07780179307805,-0.55141268828482,-9.77144740495446,-14.0905471602423,-2.65689247281954,-6.84774285276111,3.42576576207561,0.0332784580684782,-1.9526120920892,-1.4137520192706,-9.06088367770345,3.89525200687985,1.41162930089245,3.43232268962671,-10.2899651240484,0.0611209278055019,-1.43069067700337,5.28919231354266,-2.6633138672869,3.78775368760476,7.22880469759778,6.16587266773265,-8.86650493756677,-1.92991395316671,0.81516533143662,7.06065329636721,-11.730610603376,-4.64429868354106,0.178849645890821,-1.00484574913426
"GSM21221.cel.gz",91.7058917316362,14.856501235724,29.1845198967257,45.7998069640077,-30.1222220068823,1.75665988058448,2.8436976342212,18.5810499530291,-36.9384702833643,-18.8662968662106,-9.02322996467467,29.0534117474783,8.20915010101118,13.8046624844225,8.77196025196744,-6.1767112091613,2.52394946961182,-0.973299662159492,-12.8430117092536,-11.699559505689,1.95758022570175,0.557665728224847,-0.804101588631712,7.74988601398879,-6.73985237183403,3.77242508965446,-1.83224270853443,-3.38369177060979,10.9222016638399,6.06817155043028,11.5556996266041,-8.22894739965074,11.3506084483246,4.72093952173029,-5.92475998363202,-3.67979351353624,-1.22963348441352,4.04993822871856,-6.66069193743801,0.78615124148426,-2.83447659123617,1.27354029243147,-2.99433650258116,-5.09204038290684,6.66824607613256,1.71894133701284,5.83725621339854,3.10881931095825,1.54979574021651,0.57106166490578
"GSM21222.cel.gz",83.7343539802586,14.2392067405028,30.6775663588946,56.349157169722,-21.8510269586319,10.6944861625776,-3.24792382018892,27.783115478151,-16.5845250489985,3.09438569180775,-12.464985805637,20.3260965926325,-8.91168928675227,19.1663401372141,-6.81610930761289,-8.83756612047853,-2.49980965296297,11.7718201822657,-4.8055005460388,-5.43852985015604,8.09252480371618,-0.157934415026246,2.85506630617321,-9.25769582091967,-6.84954279346832,9.97782821465543,-6.70792057802212,-3.6693665976348,6.20267386098117,9.17131922894437,9.37260731119725,-6.5831904487851,-3.31732624579263,-2.84109081530552,4.35419285698688,-9.12023949756828,1.75415000539749,-3.62093811851184,-6.30715591662811,1.72137783501457,-7.40915649017074,-2.38064627726007,6.32601335955348,1.55413582402985,-1.79934441807858,-1.84720030098664,8.48947511820081,4.7516044253678,-4.62364224415127,-3.62389248160821
"GSM21223.cel.gz",83.5283446426302,21.5318255697978,40.5126252106166,64.7413805309168,-23.7486903966584,6.54107643231232,-8.34237963940478,8.14691622418521,3.70545788469396,-0.851981204575065,-2.44339819766426,8.20876820893988,-17.3345803239509,5.23957801072603,-4.47507991056528,-7.57372549790674,-1.99822879658668,8.90303660940456,-4.26590293503711,0.96862741813769,11.4227865446552,-2.8151354085257,4.58524797112408,-14.1392342496142,-0.147744576382218,5.05512217893358,2.47354212105448,-4.6207722946235,1.01247223421431,-1.92444046831666,-2.6314976304101,-0.899761478336365,-9.68361333805504,-3.39066995305297,-0.423622460501775,-1.70590044957656,-8.36892062986422,-0.856779481562351,4.70354560288085,6.4980011619357,-2.88185512802941,-0.630633992489229,5.36826375323323,7.46114165175964,0.0298097604138035,2.71564426729621,4.79279638779042,9.33290092763078,-9.7288729426082,-1.14659113086551
"GSM21224.cel.gz",96.682078264366,-17.2095789295283,49.9620637480437,57.0050752902916,-28.22066840074,13.3910578489424,-10.6780841273132,8.46993884339503,-7.11456539247304,-7.0462076378506,-9.58889445547046,6.2906842815905,-11.3921071292086,7.15470646083411,-15.7396526862167,3.15962744748792,-5.88393994646533,4.81573048884611,1.5176395956421,9.14322319427807,16.2805687607379,-3.84109783503292,-8.4911090385939,-9.75479888189795,-4.32248449926749,10.9730228222788,-7.65432761570715,-5.06602115701841,0.635621615559892,9.45371813686014,7.87003307049924,-0.105539945908928,-6.54996343426793,-6.85083916610805,6.65993652056106,-2.18032433252056,6.6716151395508,-3.345912841657,1.90781792049743,1.01459471767453,-2.83628550485879,-8.13700105728612,8.46189919987243,7.09632994155371,-1.20271740152884,-5.55769912729625,6.91692539578597,-0.711798211594865,-1.24199032511452,8.95429393429497
"GSM21225.cel.gz",88.1794053643914,-0.463258405573386,34.7652756378727,55.3767009973561,-32.6591739706626,6.12713324007262,-3.80348426846188,2.70202321525154,-7.73415658686793,-7.09752974072897,-8.26768468516658,6.93381339422606,-7.55215163614546,-7.33442593078334,-5.53197916115784,9.28013423305218,-3.84812213145638,-6.44406464725008,2.57363975450409,8.32712484399097,5.68696686599388,-4.81387126363317,-11.981259771091,-7.00553309030826,1.30878914065998,2.25537006827707,1.57935424589379,-1.24326360784438,5.2197138961675,3.45153453803388,1.82229967989656,-4.10627141596012,5.61323232508055,-3.1814428538194,0.467524174035297,-0.911908525424735,6.62288823669982,-2.14701807862697,5.09043826006533,-5.1084079671602,6.41096421699834,-8.43701972373137,-8.24954336718252,-0.395741470774646,-6.16139023426189,-12.4860569750347,-15.292204213877,-13.8437086890971,14.7373970622601,5.0831119613253
"GSM21226.cel.gz",57.5331180341104,44.2440625794793,2.09207383451219,61.8708615684054,-13.4579116293606,8.39633446819421,-9.93104726411824,12.8190269442611,-2.11878094410956,7.8353946215615,-2.95064628081162,-3.57139812164473,-2.54300539760005,-3.27460423712888,-6.18521184917159,8.33648209346652,1.56418181440299,2.86117935637504,21.7189883252265,3.22382299475313,-15.5268918313007,3.7928929534927,-12.9708053429373,-11.117038436491,1.28550031729851,-2.96330738124034,-2.5108639114164,0.425489017164994,-6.16294869983624,0.472822103666155,-6.4051147659465,10.2656911001756,4.65607757242605,1.07014437427856,-2.16976551057457,-3.54031872441985,4.79577123245956,-2.65359531804611,-2.98267177902256,-1.60587712310972,10.3339813412445,7.05347086090834,-4.21832526571481,-3.49651464813922,1.31837291347477,8.61867316586201,-4.99091715207786,-4.28273481667401,6.83570084001803,-1.18109218676847
"GSM21227.cel.gz",78.0717559780444,17.388027924053,41.1650768006627,66.5437591390819,-31.5936208618044,1.63632802685913,-3.90590939666329,-5.12769981726279,24.8315392655301,5.34515351207768,0.796796655555895,-1.26187487861411,-19.1326999513637,5.26554760958633,-11.4716740871462,10.508583463815,-6.34753176927226,5.85437487532755,-3.19125172712636,13.8324863311144,9.65864537525929,1.21464890065512,-1.84270348030407,-25.9163946362403,-0.55235969508499,2.88951978233751,0.0856569216062332,0.772205506860227,-7.8228655539627,-2.04202766516782,-1.89172298474997,-3.55525502176287,-7.83948630010271,-3.52501433723546,-0.760419203313963,-4.90258797312309,-1.14889788407717,1.35807163723408,5.21286804356027,-5.41401640756752,1.35222397811201,-2.49874546737112,2.00236010875731,4.12009812865712,-16.3823192156922,-4.05672013290722,-14.6029012182124,-1.25571803950799,1.00467151982003,-5.70989156507456
"GSM21228.cel.gz",79.7497788191996,8.79466756427418,33.16355951896,63.3847868250481,-22.7312050295557,12.4020473933265,-11.3941383091833,5.75368520293682,-0.105756796338395,-0.659541618296945,-7.08436167902234,2.73617557260842,-12.8008682157425,1.72211632547207,-2.83840008725325,2.38002035017734,-6.83287076314834,8.1435207016618,-4.04331711149365,8.89432584116628,9.77784821590269,-3.83982958673258,1.61363656850833,-15.0284495641159,-3.76726570381074,9.42834344837607,-3.78451500193998,-4.01996347158467,4.3029874633961,9.59640700120016,13.0114806712453,-7.19093768905174,-2.22707152411898,-5.05158305786551,8.45581238789158,-5.79501273906812,6.1975673649653,0.630266641754088,0.239619186990704,-2.05853753354199,-0.650943514303313,-7.55866033380666,7.08292339240242,4.92598222612972,-7.07235056210975,-5.37579345841079,1.10769202164043,0.421068724007282,-7.64455370810153,-5.74902770904734
"GSM21229.cel.gz",88.232407752493,-5.11922259485208,31.5447694753245,43.5065278121717,-25.0569664343481,7.09378901628157,-4.1527224685437,5.83313300719592,-34.7403991380023,-14.81287725463,-3.76775903690206,11.7362014662087,-6.85572565232226,6.24314081368331,4.09273214161264,-2.52009061197123,2.08016785842588,2.64876176829357,0.756775080809303,0.23291437998877,14.0138294554321,0.177849212964421,-5.56186016430288,-3.90164687987872,-12.587159075535,18.6897822884896,-8.55762513506192,-0.772338684663838,7.97122522917409,16.7694391428903,14.0405921521897,-9.76633407722112,5.06841167772841,-3.88617562991571,5.45930689225991,-11.8036364484866,10.2956625345091,2.40303264104409,3.20390237040185,3.27209024917057,-8.00273800122859,-9.80497019108529,4.29223584033934,2.89004288468219,-0.659795414902118,-19.3614770983209,4.64892197958357,-5.50391203595543,2.69387977501773,0.251900121629218
"GSM21230.cel.gz",57.3874926583575,31.0877287948415,29.0520342709578,65.5501415868342,-15.4568037318427,6.66858226511319,-14.5725052089499,2.13160560316402,22.2276080463583,6.75953528411443,-2.93328108661791,-4.46930611816455,-25.6795348445904,1.15394187396457,-16.9300734863911,8.68744306026713,-10.257712794045,14.1982295240423,5.93014697602971,18.185919294493,7.36096841409481,2.29459097710226,-5.97817888934297,-18.6029207862507,-0.815339691487723,-2.65280532423344,-0.0104441914307604,-2.09883887561512,-6.69666092659969,-1.01776678729032,-5.36756917363815,3.59901390036225,-14.7587491381829,-3.33134504791368,-6.77766168598392,-9.61613555302384,-1.58460744425859,-0.529858163429972,8.32235158105666,-4.59052189091998,3.70668346751994,-7.62611432205166,13.3772533934336,9.5309051369935,-17.8388981149713,-9.80973664109805,-7.84287818623,4.54648960102459,-0.399965445116734,-1.15590486564325
"GSM21231.cel.gz",60.5760294805816,22.2488658142068,21.8227200344004,48.7255195221568,-15.9161491399918,3.59413435396958,-9.01993102264021,10.749473806023,-13.3849102008463,-3.58375695320265,-10.5779805973406,8.97640977566251,-8.95420173810115,7.54535721458442,4.97788879823402,-1.09210934879211,2.63677403650516,5.21442923895431,-2.83945509839523,5.02246323943264,-6.56321073516531,0.00763951900167628,0.132264962145034,-18.5410459909063,-6.05478707392205,-0.000529631033170938,3.3928797181203,2.07291416827467,3.08052028654143,-6.38416165247223,1.13509234710691,2.83944121878612,2.64332812950091,-6.47214758509649,0.0987146783219534,-0.909426234544702,-2.23320728582855,0.525934892877289,-4.80079736357798,-3.82532330190449,2.15043425086541,5.9543468684023,-1.82698479277595,-5.51285092525141,0.965074924151953,5.99169838464797,4.89677948817226,3.54846193218676,6.09397556090035,-5.61044617810523
"GSM21232.cel.gz",59.6023421787501,47.0335349630112,20.7097872738358,65.3429815151846,-15.4718472979804,0.352007573017223,-8.3741771989603,4.31344472529369,9.27441232685997,7.20423431032804,0.786233484745177,4.27078028933224,-12.3491336235124,6.35076451131252,-0.282445510775026,6.78980721749606,-6.52794226823957,7.08474127368732,-6.24473259227937,7.43858568522315,5.98436956387388,-1.16453250351516,1.78595763052947,-23.4031467289564,-8.30608475529134,9.57783545295145,1.53967539040244,-3.85977727015916,-4.37405074225528,-0.753307520667373,3.68789256517487,-4.75823485387125,-6.26159210285986,-5.51510713935606,5.09214816047564,-2.48600374703396,-6.73300814424618,2.30117096994301,-3.6144273725869,0.390643827841699,-5.59509121207979,2.77411898302516,7.05735424031851,4.73869072330323,-4.72514824473119,8.57274007661252,2.79248649032785,3.5696712338238,-9.33754385731613,-6.77170977460479
"GSM21233.cel.gz",69.8469697899759,44.8306092228332,14.7099028081955,60.6201564601918,-20.0524358236784,6.70902803363587,-2.58983642910416,14.7915002467509,-2.4531340843079,2.8134506218355,2.68968611727076,16.9232233308403,3.32340447858102,5.59701638989281,5.10834170675328,-0.244617369973851,0.71488769808356,7.65458200077138,-3.92708490207479,-0.731555233897533,-7.56459406279568,1.96609742482628,-4.06820342152282,0.821765848543402,-4.79210590580232,-5.47399081390392,6.98223090745573,0.84006320541417,1.97035233701896,-0.778286471730723,1.58252746473013,4.0169188057995,10.5001039169883,4.92946070995804,-5.20914167178489,3.42969437417148,-6.918949562628,2.84917453486491,-1.25110488761708,1.58326518411112,7.27966536477502,12.0535982309731,-2.95105721729568,-4.56523523955418,6.03612351995621,14.2263666341672,-8.04926021716431,-1.48958361480783,6.93137526534202,4.4027703355419
"GSM87058.cel.gz",71.7877771569313,50.2075716117466,-24.4044280390613,-65.3524906378671,20.456100097994,-5.7510828736474,5.57694543088101,-3.73763477461691,3.58007206393406,15.9756909809832,5.87562741920754,-4.49993141977555,1.84890544416576,0.0238438975216804,1.58205434802131,9.07570336433323,4.25707385756452,4.12077547985931,-2.19849373082538,-1.54323178371585,-5.00752160649933,5.94810745132409,-4.02630475678527,-5.17925101221715,-6.43017332477802,-2.57178259329552,1.59785771818436,-4.94889398999064,-4.46915170446179,7.31301633428519,0.218720464897093,-1.21149969957935,-2.41060519986701,2.51716870998564,-9.35501323510191,-7.15744925674914,-2.16723676449921,7.45474915968986,-2.7945431899833,4.13466892563561,-0.335383571706712,2.30914230146961,-5.81469796652976,-7.45675913546639,8.11624816976403,-6.04779045349125,-1.03581331108355,5.01045419770195,-2.12040442197353,-3.46316833090493
"GSM87064.cel.gz",63.1586892043565,56.1577836929183,-19.153898559154,-49.1917185896764,14.745525764417,-10.0340851227425,8.78212948141074,-5.29412469577316,3.69604588397587,4.82862854670675,4.03697014775035,-3.74710744159123,1.27344611675366,3.06289468673132,4.10622749758262,3.31683831974007,9.66421897516591,3.2340607189859,9.63655790670223,-3.07717994181124,-10.1613337728267,3.54637727475336,-2.26198098703429,-4.79098036951235,-7.03839826992234,1.26398302437168,3.54374468959452,-1.22239099511568,-8.73418267223276,2.39031800714068,-0.627553190797567,2.10402489709617,6.1297805162403,2.30891022754597,-3.5052588280845,-0.0571794770480456,-0.804127722547159,0.419213936310761,-1.00361790785258,3.00575761317559,4.15758465223518,4.78215115584743,2.64054064924516,1.52103742258834,0.389667119562532,5.10420316708868,1.20244842658952,-7.54921804284543,-0.227712267888684,-0.1406160822168
"GSM87065.cel.gz",95.8939924067945,27.3942988873356,-11.7258350201633,-71.985758720312,13.5977484548998,-10.2561704628405,13.7255329529004,-0.89145299132566,-5.27382457995942,11.3702691302227,5.39111254376424,-5.32149487775995,1.78534359048056,5.43763079983546,3.83379247754053,2.33001831847764,1.20706693294121,5.53710381377659,-2.61054852175478,-3.11760053533723,3.48944996450677,9.34946597978383,3.92052708076035,0.791007609466893,-7.0994724557329,3.33421072566361,-3.41277960784397,-2.07764728210476,-7.45511946559267,2.72577643806094,2.75715810287226,-2.91424699196057,1.18715069874632,-0.951290242021488,-2.01663168744562,-10.3893581218234,0.757290266484539,7.23930773142183,-4.2203055951373,-1.19274693868777,-4.7255057309427,-1.2404009775198,0.644292817217835,-3.00509062468003,1.21385248423467,-4.54967323571725,-0.504340761961278,8.78460151070419,0.805959900601074,-4.36911441093643
"GSM87066.cel.gz",100.560731646576,24.6058520484557,0.708728590649094,-59.6219892446425,6.29750275879459,-10.3331209314194,15.7608432769985,-11.7429318876125,11.1519669409756,7.39818392648346,7.068585786466,-9.24330084384071,1.86382557294535,-1.55718639827811,-1.93645211391441,6.64465390230005,-1.03044907891963,4.7430231071457,-4.74282298151158,0.264556903720585,6.8120551920886,3.66645340520873,1.46259312575404,-0.431004008725875,-6.23130385085567,-1.31618666492803,3.98416285345027,-4.05568868518097,-7.4073633933387,0.301443267072018,1.97843361236676,0.0826363456938581,-6.29916274708166,2.1522946385629,-8.3070809634034,-1.61023735075065,-2.03890225358541,6.89393686594918,-5.15956996603199,6.08996052665035,1.09107052027585,1.96341659741209,3.58161695209249,-2.8858967734662,6.94862579442285,-1.60982437671606,1.61514204029174,0.442857746792132,-3.78605970965353,3.07746863288306
"GSM87071.cel.gz",78.5658444817347,41.8407666975956,-25.1188673156635,-66.3702316641005,17.4192228159832,-2.9933127279119,6.38107622213222,2.19632662013406,-0.856165126152593,13.4875296496057,9.14855788313835,-7.40778166014383,10.2572909669463,-2.01546948854433,1.4809364124681,-1.37585496946,6.42518741117265,-0.0271933451128781,-1.76753583813851,-3.43293385967348,-4.34511256099417,5.99789304758537,-1.14173391920996,-10.3908085226929,1.93926725201625,-2.69010205317486,2.55392947687109,4.19245545534337,6.20907349201121,-1.24043477886643,-0.555905520601022,-2.72654190622994,-1.6689765899196,-2.47701774689326,-4.42249248671526,-5.96093624591932,2.00940754552734,5.72105575855969,-1.49019308988496,-4.59435904886719,-1.77031557755635,3.3683268085058,-5.79170156626643,-3.65579904266618,7.39643335889007,-2.42231824958564,3.71514978878995,8.13968866848835,-4.66176279517563,-4.46076497453889
"GSM87072.cel.gz",80.0230519953253,41.2578492322155,-12.5881301600663,-67.0086795329012,15.2061823777315,-8.78711314547592,8.49549285826358,-3.91311284247797,3.40436672700077,17.7602174614077,-0.276098813850725,-4.2601313294907,2.86062594700187,3.4445127592262,9.60542934143001,14.6675230749513,-2.35001056051003,5.01902826379486,-23.0089777848116,7.15022006004412,-3.28251149596666,-2.21459235273661,4.35889367580004,-4.14102368627917,-8.95347057519713,2.42550239435492,4.39091415598323,-1.70569878810829,-5.25513540849563,0.292664985196774,9.34100755870675,-8.11404996810953,-2.1982748328922,1.34957653421841,2.43991811101053,-5.06506648687332,-3.46227056919118,10.2993186772478,-3.42385956230838,0.544697389547194,-4.2623680037,3.20131817386554,1.43768100892453,-7.85411764219547,2.76840463136415,-6.68293116667237,3.27745097415434,4.55466181278873,-0.51537498750545,-7.27485052990523
"GSM87073.cel.gz",98.3851181255118,28.4757343977456,-8.38306154421392,-74.6337991781336,9.71410602457414,-11.1391805520366,16.5149736750935,-1.52675522680742,6.59105287073641,9.13611100384873,7.97286038425197,-0.652945456177314,1.36072504564426,4.33075276728603,1.2877577145687,0.146432093749149,-1.34879357048118,3.19293868678764,-8.96161067695299,-1.2675026248841,6.29593434729422,8.80201803575203,5.26744568334323,0.19533828295242,-5.74710764951929,-1.21311555194593,-2.54994902422051,-2.9387857672928,-4.30430830117315,4.44182898257816,2.41397686146322,-2.75982620914061,-0.0792770508032801,0.554708444410024,-2.46976228617209,-6.58991603410704,1.42723694226807,5.09605633682877,-4.75394906576395,-1.9324304700841,-3.35620313924301,-1.83264124460389,-1.56873667101458,-1.72236486575205,0.170723128107791,-2.5936346447433,-2.13151591113203,6.13954928752314,-1.96945272127874,-5.04375326616869
"GSM87074.cel.gz",75.3126967921939,37.989533442781,-18.8848228735856,-60.556414196805,16.4058022434287,-4.74815231958299,4.5912946138616,2.63431977748055,-4.47181968754335,6.1997450967272,5.26622786161757,-5.03179544446798,5.66980553757068,-1.72558295511072,-2.04572873947101,3.08941407216094,5.87282148135076,1.91418898135665,6.36119138230468,-1.70569826880373,-6.67309256055055,4.33527030480354,-5.60691518557598,-7.58647700852324,0.229457358819828,-8.01929993656652,1.94226817839978,2.92914200991317,1.96842573433425,0.330316870829916,-5.36216235744349,3.40704896293046,-3.70034914856828,1.58361119717494,-10.5824929713003,-8.54849556703582,3.15123841486178,2.73480524720589,0.0846788132403755,-1.69612451980817,1.04398887379534,0.177934954248433,-2.82204840785225,1.68805457767467,5.48887151666513,-2.35170936210941,2.65754942790748,2.76247541809096,-3.39583096754797,1.41872617579704
"GSM87075.cel.gz",94.7665281691001,23.616779334868,-3.58382743646195,-52.9977852274247,8.12383443110701,-0.222712602111236,3.23378529614777,2.00548799793288,3.75891934780389,8.64931514865158,1.26596444046258,-7.71610042718476,3.63330334872147,-1.05569167469321,-5.00792028756845,7.31187429775654,-4.98978596052712,7.82767572437349,-6.17192649460911,5.88576339067034,0.670226922055,6.38603049458065,-4.42311624092417,-10.7419718764466,1.02455966569424,-9.42285132770187,1.93315806134291,-0.4557458194608,-3.63680284728888,3.26680508123946,-5.49577611425624,3.39084247915787,-7.64799793151594,0.405823430123903,-8.85443114701568,-5.28631938262471,5.13111338660672,11.176420502797,-2.59663560096788,-0.241438248471215,3.92582062448218,1.4786529093107,-3.28378656877865,-3.42130308070882,4.85587850815411,-5.3950850142166,-4.6848889358118,1.54862706462787,-8.31145499477741,-4.0189930099695
"GSM87085.cel.gz",71.4065711040816,51.4170473355648,9.81588959543243,-31.8423905098248,8.47588722970575,-16.1596297520947,17.4750994919032,-20.5425667844766,34.4545466233705,2.76472744054057,10.6197465705262,-13.4980497827103,-9.74583646074915,-1.91424842110383,-11.3953714492175,-3.43500375205852,7.17413532521531,10.8642021032603,6.4763025972886,-5.10146746904786,4.80011842138387,7.83279268978421,2.97931049422098,-6.76284330003133,-7.28981183449907,-5.95427500205839,7.88990690941353,-2.28913031529185,-2.54079645889034,-2.38718567944727,-4.63719335433986,-0.549675506635089,-9.39600692836093,2.60495537919453,-21.3937774204224,-1.32632783532993,-10.2723122152518,-0.354614033212047,-2.89050706367842,7.59922590151995,-3.26840650190548,5.84728561610319,8.41925827479453,-1.56711567479646,1.28574801917387,2.62449081061554,5.65111355192015,-13.0453973813369,-9.67810835445816,4.74984589550813
"GSM87086.cel.gz",84.0208108357189,33.8744294595169,-6.93661833004136,-55.6474179659555,10.1561816577667,-7.83207428101627,13.576944805274,-1.39012997410549,2.7619964353679,7.87620570553825,4.96062175654711,-0.289479533906096,1.42794282093678,3.92556275452277,-0.148351930607274,0.415066371614758,1.77878321518494,5.94284724050187,-5.48377864153695,0.267780058500304,-3.4631019513564,0.239604682715493,4.82279798221142,-6.81499528937107,-4.75075994193886,1.59875773456476,1.3057497704457,-0.632134042510996,3.25186758810032,3.64555387268246,1.14891294023828,-5.32859761190714,-6.63142540356371,-0.182974479143112,-3.58805827496095,-4.96892198862187,-4.57070953072829,4.07072371981518,-4.14143263728839,3.29567574464798,-6.72835282612489,-0.398761666150886,0.503528412243332,-0.715157315951353,1.9118810521989,-0.822572209580911,2.62440442604345,-2.57499663092419,-6.54662554676464,-1.2949848644574
"GSM87087.cel.gz",97.1071630428874,24.0510281654349,-4.75299086026478,-54.6146037744043,7.79471934518069,-7.81294966597141,13.175345674917,-4.21811453218662,9.46644831608958,15.6249009010909,9.58660394215934,-4.33024051752348,2.69385018307868,0.941369884653284,-1.08414997758664,4.77821236473603,-2.28860229850255,5.21039510481861,-4.79466345444023,3.88512905489545,0.489315523353636,1.68608288414767,-2.12543878720797,-5.92205088399427,-2.46232917280588,-3.52106181011642,1.00321285173407,-1.57807156270557,-2.51004039203908,-2.5540683640786,-6.48676846035669,0.11650628603975,-9.53344070209405,-1.31201886966984,-6.9285843224554,-1.89309286182289,-5.53269061016077,3.59071797314875,-4.05244291208835,7.19062022000356,-0.713378564877245,4.00467614817923,-0.642745261515931,-5.99944610762748,6.89419849920862,-0.324392631447148,-0.46321233983392,3.29412712649264,-3.91217003952931,2.50399394325256
"GSM87088.cel.gz",75.2303914920182,53.8490726696887,-31.6081591444824,-43.3484812851906,11.9156453021914,-14.6736006584273,15.9032066090896,7.30121469508292,0.272640669854812,35.4165331277093,0.788982227555819,-3.68053648673467,10.4167862241031,13.4660614953074,1.97816156223607,9.35144545469317,1.02114735116357,4.5226582580449,15.7305508528234,-0.795729894700665,-4.90372614866662,8.43134065121173,-2.47548150696541,7.09828187611868,-11.4215435764734,26.9915998965566,-22.6390141024524,2.91450908329605,0.0425986289964411,0.415212577449989,-5.43920545613719,-4.4444987799775,6.5148532560822,-8.68557530038788,4.09556951343874,-26.504351181135,-11.58463134703,-3.09090786413824,-12.4385270174303,3.35747041347374,-18.0086104226502,13.3368480644408,-7.89302578063494,-0.086811086283867,3.21061635259372,3.76243810189974,4.00140173481592,-3.1187549797982,14.4102694613921,0.551687772100331
"GSM87089.cel.gz",97.1008568135137,27.6024356371329,0.073036175010939,-46.2399573152636,1.81276300705097,-4.92050406073363,11.5845753106571,-4.71515259426457,6.63594243281599,-3.83423628939854,8.25914202542848,3.42507095018517,-4.39838191867371,-5.84891431286863,-6.67619037088664,-5.70436846091194,-0.733790702019894,0.151773330493632,8.21996333628953,4.09284088262583,-0.19430761861339,-5.4117027652766,-3.10430826557014,-6.44627829829891,7.3643820258099,-2.50785693354403,2.13918890370189,0.107070544160775,8.13520917952341,-2.09890223776312,-4.48703323818842,2.0341312573178,-5.42414241150112,-0.708534162300429,-1.94480168131561,4.76616659116662,-0.553028356160741,-4.40552950263989,3.26104426737949,-0.783085203770314,-1.01199176752804,-3.30810747755011,2.39061901505947,3.39354170275941,-4.15027761700948,1.00390727811653,-1.08151507024446,-4.78245135785977,-2.95716518425771,0.652091180441875
"GSM87090.CEL.gz",95.7588757229535,29.3640777529123,-3.05933498425085,-55.0671557218516,3.82041376070648,-13.407132651532,23.171687982296,-17.8757264446091,11.1840060188615,-4.27445767672406,13.8941961777151,2.74627479212253,2.95358363483074,-5.94281957936973,3.35615536081675,-7.94820892878617,4.06265206636058,-1.92538029949127,1.01345116457398,-0.798561891363319,2.87378773345636,-10.1817430550178,8.23672050525818,-0.989921761133019,2.45674107267706,9.48276310639953,3.49056052278601,-1.65800195370536,7.02497538193047,-0.971263431995029,3.69128223364569,-4.96591184214094,-1.7569190998116,1.31911425778629,4.39599685040656,7.38631406155743,-9.75553109821501,-5.4906773450981,2.72236363224619,3.57934779795531,-1.60371011352219,-0.515686623729809,3.0946398805744,4.94624894430523,-3.67874697561828,1.28384832060335,-0.683494924914219,-5.88457781093099,-1.84776369721878,4.02724812901691
"GSM87091.cel.gz",92.0068234617802,29.7573317865131,-13.8119403280179,-74.5774852896254,9.04202131540102,-2.83770781646907,6.24632680150662,1.31885514205113,-5.05309009499711,0.948578941580205,1.03316104245325,8.67090970476742,-2.50405608229084,2.94351904158403,5.35099772508682,-1.38209655389615,0.459405233479533,-0.401323983113096,1.94294799455831,2.40383723269228,-4.17535364010554,-3.02832972587581,2.34457397513113,1.31706442429346,3.95876276491723,0.17958505663704,-6.07269925880947,-3.47037305198548,0.893102154272596,4.94920416361769,-1.76816917304764,0.931631510782067,7.77440308546361,0.84588985643645,7.71958719847814,-0.930757574904369,3.60445361379594,-3.09314952524022,3.31023540036714,-3.16710332827967,-0.575866355318373,-4.78457935406175,-2.59769510572938,5.90204518293324,-7.7105584135119,2.63367308655024,-2.44698239548095,2.22664354076126,-0.0818944328400732,-5.40661400346853
